ph_distance,tds_distance,turbidity_distance,ph_tds_ratio,turbidity_ph_ratio,tds_turbidity_ratio,ph_raw,tds_raw,turbidity_raw,ph_noise_score,tds_noise_score,turbidity_noise_score,instability_score,status
0.15305925739360937,0.0,0.3061213781144003,0.016985540084183477,0.6508134627488543,90.46153966968517,0.582361375528115,0.5990761141829501,0.4683627863979201,1.056236237780472,34.99266758037203,1.8205286758708628,2.911757581231707,0
0.0,0.0,0.0,0.019202426029899716,0.2794482713894792,186.35549422713018,0.527656848375064,0.5776574840261076,0.2848122271567643,0.30653351528129136,48.48975906961317,0.2578242420966008,0.6128475164475053,1
0.0,0.0,0.0,0.016426294167939295,0.2133522068950482,285.3401790735533,0.5282112966848299,0.5928700634321896,0.24083201722131964,0.2939476795868501,82.64503206323491,1.8710487411616101,2.247641452811695,1
0.005339968892558389,35.42742220776347,0.0,0.014951307351671122,0.6078161055994995,110.03946817795611,0.5718099977780399,0.6096556224632753,0.44995246679728734,0.614900702118625,4736.826820760132,2.838535141414087,8.190262664292845,0
2.0430991231201094,25623.185369978404,34.66501333260917,0.0001706109271739614,8.89968288024711,658.5951324994774,0.3183500626342779,0.9865778082597235,0.9424039735240628,1.96414149251732,14901.449441217419,22.541579397055862,39.407170330790606,0
0.0,0.0,0.0,0.029278443037203207,0.25337517800167153,134.79930278910507,0.49942669908878295,0.5315600727462406,0.2592745173690365,0.4921397701408079,136.1394487730812,1.2838489260985677,1.9121281450124568,1
0.07172030028315035,52.43678719618231,0.29180674152187347,0.01461112017293227,0.6555982973961503,104.39471994825472,0.576551450020225,0.6126836862567567,0.46778480064435024,1.9091985165403624,5925.47471984299,3.082760287570676,10.917433523954028,0
0.0,0.0,0.0,0.02227793153753179,0.09815163474883243,457.32708557761003,0.515887453341726,0.5611055432421999,0.1362841991105512,0.242148110998456,3940.4044327563774,10.676118479494832,14.858671023249666,1
3.906087694800084,27761.063794149388,18.652436485451467,9.178395845258749e-05,9.118437550721668,1194.8478380518993,0.18527945037142257,0.9942079355739848,0.8151113600138427,3.8770215605330978,22282.88807527841,16.790193223245012,42.95010285905652,0
0.0,0.0,0.0,0.023332708032138924,0.1572839314307525,272.4896771666131,0.5170624608831547,0.5568523348706816,0.19332803910378107,1.303122117339635,911.1065461142699,3.683461387817892,5.8976900512717965,1
0.0,74.32795748677268,1.1647137155455782,0.011400596270820155,0.941510834586049,93.1637527424405,0.4676915129822895,0.6164466847762643,0.5008279329918589,0.6776681955331991,5500.718748637733,1.5165352152709515,7.694922159441884,0
0.0,92.97617235594544,0.0,0.011130295442812374,0.6818180785124124,131.77245346299821,0.4714285714285714,0.6195409721920732,0.4335767278309392,0.12620110315080169,126.52330110687444,1.0813164233023933,1.3340408275600695,0
0.046284974463334905,97.67181656649325,0.6707164839828827,0.01079809158781134,0.8786746211863774,105.39615458795748,0.46097964468119035,0.6203048065561356,0.48265804496818626,0.9987428354975911,180.19609720819653,1.7423044291734038,2.9212433618791915,0
0.0,0.0,0.0,0.01645833329904514,0.6055140459959844,100.34362320720136,0.5642857142857143,0.5990761141829501,0.446362541283419,0.7438416964867685,156.42347045272646,1.621555309850705,2.5218204767902,1
0.0,32.783063667553506,0.0,0.012245552419388721,0.7002688693913258,116.6155958648315,0.466015924753507,0.6091762577437527,0.4367344221452289,0.7315461549606086,37.89914926927105,0.23124732473784082,1.0006926289677205,0
0.0,0.0,0.0,0.023900090216302183,0.30863667922772303,135.56658608283624,0.5036332211449831,0.5519851612291617,0.2939274871943675,0.8928745474378879,374.13855983135176,2.554136809926437,3.821149917195677,1
4.517432737515607,1238.6944384602452,3.9224959970691273,0.007199328676407039,0.7128055306039125,194.86635176580882,0.8941023383939719,0.723782607859588,0.5836485939650797,4.069262249321547,1017.1311782328859,4.001542097373298,9.08793552492773,0
0.0,0.0,0.0,0.020459116655384836,0.1934364028230329,252.68213186016413,0.5031648349419564,0.5669274071263136,0.21867032765154334,1.555396924587102,7007.153537149604,16.409795807678606,24.97234626941531,1
0.0,0.0,0.0,0.022229056046237608,0.21817808925074297,206.18996489777643,0.5426026475783507,0.5662008194171219,0.24857137367804408,0.15097505937537115,4008.1691403098357,6.703561683169626,10.862705882854833,1
0.0,0.0,0.0,0.027426607837438412,0.140571825342528,259.37560411579227,0.5118259530492006,0.5402421325762549,0.17721508350799897,0.24905287478604965,148.49244052941032,2.755636313320806,3.153181628636266,1
1.8112998255694688,14804.011614480907,6.8536102672266495,0.0006410933337011299,1.2081588851434124,1291.0843176369438,0.7008071303978192,0.9347122613607283,0.6494755782848559,1.8486819883442642,11923.721400607163,7.653055604282377,21.425458993233804,0
0.0,19850.24900591656,30.042118522926472,0.00038773166534124254,4.4410872047042185,580.736818519277,0.5636025669686232,0.9623543548831769,0.9117108815107458,0.5717936462092394,15919.552626139968,25.208839494238433,41.70018576658764,0
0.03871780343300024,0.0,0.0,0.016747328722261815,0.5909133601097907,101.0486462391805,0.5741941288166429,0.5990761141829501,0.4448905990458785,0.6435891570000374,95.48093482866909,0.9139475118838547,1.6530176037125612,0
0.0,0.0,0.0,0.03640523810264687,0.279542532988598,98.26253158597957,0.512595621401157,0.5130370787082462,0.2799312731750798,0.08746949875578736,5634.191565195179,14.04305550660094,19.764716570551904,1
0.04879476669446614,26801.9167036756,29.82622546680699,0.00023629129423725516,5.39840522955385,783.9470270974424,0.46080037380753813,0.9908587344037949,0.9101828296689649,0.9896372543101535,21436.06244534772,25.37660900995311,47.80230870961098,0
0.12805886509303832,103.3719899435846,0.0,0.013471057634581207,0.612789108113234,121.1398766218898,0.5805756332209313,0.6212240359853596,0.4548909990906023,0.9195445732328027,95.98229766554743,0.8072800295279174,1.8228069004262675,0
0.0,68.61326584570156,0.35974025233742335,0.013893450013616615,0.6784480473277691,106.08968587760184,0.5642857142857143,0.6154783461372758,0.4705161694591052,2.9056750293238514,1248.4939967452058,10.33472624038734,14.488895266456398,0
0.0,0.0,0.0,0.11727460937940982,0.21049599727468882,40.50902707225891,0.5193830833290625,0.40189989363613937,0.23613806150704858,1.345040638730275,619.1875690248814,3.114036769534594,5.07826497728975,1
0.0,0.0,0.0,0.021920355331424703,0.1807849505049616,252.34212333796935,0.5316565583024199,0.565582305054282,0.2168327551457212,1.1301129259671532,2011.0251417109926,9.21897368486599,12.360111752544135,1
0.2615269693076936,108.65916676050972,0.0,0.013573322159436154,0.5446934291958943,135.25756255621047,0.5901090692362638,0.6220689466537901,0.4335767278309392,1.6988827315714694,6677.51598003325,8.130785253340381,16.5071839649451,0
0.014103608145653368,0.0,0.22156991884667754,0.016696049148853344,0.651547512062595,91.9263584580444,0.5724359720104039,0.5990761141829501,0.46492963935578274,0.684017861018285,174.84954119105714,3.5266941700535104,4.385561572262852,0
0.0,0.0,0.0,0.029826346673251097,0.0,230747344.0945355,0.4915964506229944,0.5282428114304626,0.0,0.10987274808780789,195.938479218623,2.940501016073753,3.2463122433801836,1
0.28127742538101064,69.89555179961383,0.0,0.010912039134310653,0.7818223567388015,117.21571472418296,0.4441944696156421,0.6156964686373609,0.449785997876171,1.158313342280235,4958.491182111886,1.0543798463650758,7.171184370757197,0
4.7124143412711454,11818.632061637922,14.456213609830481,0.00014511235092007932,10.884067362454873,633.14639094358,0.1276846899092039,0.9136639993035934,0.7676552732191528,5.624187443902079,3767.850136420395,11.700883830424152,21.092921410746627,0
0.17748044370065408,274.9054494740617,0.3715525757823306,0.01055287511359991,0.6568712644307118,144.2609551485674,0.5841057459786182,0.6454592792680307,0.4709881223966995,0.5250538374951645,9929.507699140828,7.772069796545714,18.226631333181707,0
0.0,0.0,0.26956735398440834,0.013625283791664597,0.8057273365599117,91.08905469212938,0.46715258811602073,0.5990761141829501,0.46688422152581016,0.739262384298371,24.398914011824218,0.7598203976001123,1.5234816959103075,0
0.0,0.0,0.0,0.049054948918853196,0.37248166057826976,54.72831298253948,0.5354533358495431,0.48848184721786947,0.3390180982103277,0.8728980481553137,976.0260927092525,7.195250661946001,9.044174802810566,1
0.0,0.0,0.0,0.02483648262265686,0.15145559326222335,265.8423302551033,0.5166940462092721,0.5507449664798958,0.18816544096132587,0.1410725841645526,70.7002555479063,1.6094128314521912,1.8211856711646501,1
0.0,22.041834575316102,0.5430210486197327,0.012634288430222431,0.8404083652074209,94.18000325387659,0.47111622309294976,0.6072043801871317,0.4777421911125323,1.4207561182515427,9617.084643678767,5.983616779442172,17.02145754137248,0
2.162229246601189,6367.777414480751,33.65701965331269,0.0014796969429577565,3.803989745877066,177.65925305193485,0.7258735176143707,0.856994219894216,0.9360201383848404,2.165882085722459,5174.778926415474,28.46961310467237,35.810274116810305,0
0.15112866464341135,0.0,0.0,0.013226815254437028,0.7865980638911567,96.11511347894567,0.4534908096683278,0.5990761141829501,0.45545273852398194,0.6713035334103008,6929.9225020079275,10.349265366345485,17.950491401763713,0
0.0,0.0,0.0,0.017762837168773894,0.28057949610715005,200.64644345430324,0.529704820011904,0.5855727369452043,0.28616987149370804,0.4357361069996122,4043.7974662684596,6.344178628986395,10.823712202254466,1
4.774444286568135,26140.96251094012,25.373108989034357,0.0004795038572965523,2.3776460196647897,877.1233015176365,0.9124603061834382,0.9884815825990275,0.876425214711787,4.77635825620541,20920.467510314083,21.619171759340762,47.315997525860254,0
0.0,0.0,0.0,0.023062764169980886,0.20918247842882828,207.28266396886946,0.5055751038175058,0.5558051593942928,0.23106373155223153,0.6603110277926669,3023.0557470081026,2.091616275602093,5.774983050402863,1
0.10747400146542674,111.68445100311567,0.6069015186541202,0.013254340493559138,0.6915718540779556,109.09489668636941,0.579105285818959,0.6225491086779961,0.4802132555459578,0.4314701485704733,155.1781772511511,1.7126197753802352,2.29926810120186,0
