ph,turbidity,tds,status
7.542621814192079,4.657227435803621,4210.452291944012,1
8.188239084599816,12.693706820495715,1130.5831799375042,1
9.296118945486915,9.935880480627196,2639.7065210293526,0
4.418088678952445,33.931272578858845,1287.8653886326097,0
6.454131013699665,17.032152079593832,4708.087859305995,1
4.537358012839209,45.45825977231691,700.3656616590968,0
7.393484118871706,48.59717340990148,2404.113788861867,1
7.008821143479967,15.972155729295828,2560.057243966802,0
4.916962735461537,31.41139462864513,1566.8584994695454,1
5.592936077606479,19.101474365156104,270.4456753963708,1
8.962559022681734,39.48605967589223,999.4925965361037,1
7.441979880816592,9.12243659943429,2362.5842637914698,0
5.066356007195965,5.865441550028827,2685.9459055422763,1
6.24861190064333,28.984429474441047,1936.1669746152525,1
6.728154405487963,0.0,1268.824381216219,1
4.734127487472612,46.54525988157072,748.4730140638814,0
8.312075778806513,17.263264468706545,4916.064731915829,0
4.325441715949055,23.25068679705314,651.805635395415,0
4.054034684851125,24.257461860016974,4300.170735479855,0
5.910125447196698,37.5377004144008,4283.394084814922,1
4.154892496246802,18.904648515473163,321.1722699272294,1
4.372453168316968,47.25119592217576,1092.7097731424628,0
6.475727783808462,28.158709338362538,1184.5226242438262,1
4.750077134165515,25.23987571255616,832.2160508834593,0
5.571213345304352,48.94596212034698,3557.67691196755,1
6.518576229952488,42.39579862760019,807.200164761683,1
9.095287754942428,7.943903350019525,586.4722741536032,1
8.262690811061345,48.067369299936935,270.97309227086373,1
7.549529405391379,1.8341370021460346,3557.691377368189,1
9.169551640657758,15.074347655700958,862.2841218997801,0
4.917155316871617,14.448635770208446,2365.6893010142444,0
5.373393893067363,3.610562714577608,4547.152607484217,0
8.554902896444261,3.3108531730326405,3178.4315078883606,1
4.893867603082636,39.99089750556828,2241.510752644797,0
4.300089312813808,0.0,3892.009209604598,0
7.1454820835401485,45.709751956544096,3677.237597501973,0
8.0915869466485,24.058127759357287,3984.3522470736725,1
7.283509069747651,4.281193609726182,1087.0922317719533,1
6.902878352119151,1.5759143407652438,4568.360983641469,0
5.441216276760048,16.486441243814273,2516.188301182663,1
5.343609077620495,0.0,1669.1744629071545,0
4.364035923342705,29.402343735589778,4695.266226674711,1
6.263049762274461,46.33366424641124,2530.5385341623037,1
9.438588584585057,27.679259043454316,2739.150100336868,0
9.250456932328193,39.052666124138256,2584.092524869525,0
5.984927417672132,37.30077759672315,4281.821058628292,0
4.155278759948083,35.04994391289252,1959.6138499744422,0
8.891615521355305,36.7178372437593,1847.1066430397939,1
6.11498087935586,42.885398220080376,2935.4632881788652,0
4.4214220918386005,12.315503204730218,2258.404595939935,0
5.345705091707265,11.76734251986577,2935.6474047746715,1
7.369549915417587,49.373261480588766,1778.8506458898373,0
6.374716955031734,28.94461209301016,614.6169956343196,1
5.027406523231636,3.3798656868563706,4510.113171227506,1
6.6001053154366245,43.6106247501445,267.24017938887994,0
